_id,text,created_at
674f367a5e8c5f1843d999fc,"RT @a_nnaschneider: ""Milei ist nicht populistisch,sondern populär.Die Kritiker von Milei sind Staatspopulisten und autoritäre Angsthasen,di…",2024-12-03 16:41:05
674f367a5e8c5f1843d999fd,"@welt Geplanten ""Laborunfall""!! Ansonsten hätte Drosten nie seinen PCR Test so schnell ""entwickeln"" können und die Impfstoffe lagen auch schon auf Lager. Teilweise Chargen von 2018 gesehen.🤔🤐",2024-12-03 16:41:05
674f367a5e8c5f1843d999fe,RT @Alice_Weidel: Die Beschäftigten in der Autoindustrie müssen die Folgen der katastrophalen Wirtschafts- und Energiepolitik der Ampel aus…,2024-12-03 16:41:03
674f367a5e8c5f1843d999ff,"RT @micha_bloss: Hubert Aiwanger: “Wir brauchen den modernen Verbrenner über 2035 hinaus.""

Was für ein Quatsch!  Alleine im 1. Halbjahre 2…",2024-12-03 16:41:02
674f367a5e8c5f1843d99a00,Hört auf mit „harte“ Urteile @focusonline - Für einen Doppelmord dürften diese … gerne keinen einzigen Tag mehr außerhalb eines Gefängnisses verbringen! https://t.co/MatOJjnhi9,2024-12-03 16:41:01
674f367a5e8c5f1843d99a01,"@riehle_dennis Also, meine Welt ist da jetzt nicht zusammengebrochen. Ich erwarte von Dir die Unabhängigkeit, die die meisten anderen eben nicht hinbekommen. Und damit sind sowohl links angeheftete, als auch rechts angeheftete ""Journalisten"" gemeint. Und wer als Mitglied oder Sympathisant der… https://t.co/KaHUcFz48O",2024-12-03 16:40:59
674f367a5e8c5f1843d99a02,"@SHomburg Wie aus dem Nichts heraus in einer immer nervöser werdenden Welt!
Nerven behalten und reden!",2024-12-03 16:40:59
674f367a5e8c5f1843d99a03,"RT @ulfposh: Er nennt die Linke „Scheiße“, und meint damit auch das linke „Scheiß“-Bürgertum. Von einer Fernsehmoderatorin darauf angesproc…",2024-12-03 16:40:58
674f367a5e8c5f1843d99a04,"@BartigeDie32608 @Ogerschreck @17er_Langnuss Bei ihm war es aber noch bisschen heftiger, weil er ja solche mails auch erwähnt hat wo sowas drinnsteh. Aber dann bei Loiden die da bei ihm waren, hat er denen auch öfter gesagt die sollen sich umbringen und dass die welt besser drann wäre ohne die😅",2024-12-03 16:40:58
674f367a5e8c5f1843d99a05,@berlinerzeitung Wer bitte in der Welt nimmt Baerbock ernst @berlinerzeitung ?,2024-12-03 16:40:54
674f367a5e8c5f1843d99a06,RT @welt: Milei ein Jahr im Amt – „Die ökonomischen Daten haben sich gut entwickelt“ https://t.co/0sBPSbiMwV https://t.co/dOwVcznOOJ,2024-12-03 16:40:53
674f367a5e8c5f1843d99a07,Das muss ich erst verarbeiten. Ich hoffe ich treffe dieses Individuum nicht. Das würde teuer werden.  https://t.co/lJ9AphNL7Z,2024-12-03 16:40:50
674f367a5e8c5f1843d99a08,"@Heidenkrieger Für mich ist es das hässlichste Kleidungsstück, das ich in den von mir besuchten 64 Ländern der Welt gesehen habe (außer noch mehr Verhüllung).  Ich liebe es Freundschaften weltweit zu haben, mit Kopftuchträgern ist das  undenkbar.",2024-12-03 16:40:49
674f367a5e8c5f1843d99a09,"Wer die Vorweihnachtszeit voll auskosten möchte, verbringt so viel Zeit wie möglich auf einem der schönsten #Weihnachtsmärkte der Welt ⬇️
https://t.co/xg6mfGwY5R",2024-12-03 16:40:48
674f367a5e8c5f1843d99a0a,RT @welt: US-Bericht soll Laborunfall in China belegen https://t.co/EGLrwxHUXh https://t.co/tAOd2TyJrN,2024-12-03 16:40:44
674f367a5e8c5f1843d99a0b,"@welt Sehr gut 😂😂😂,650 Mio Ukraine ..läuft..",2024-12-03 16:40:40
674f367a5e8c5f1843d99a0c,RT @RolandTichy: Wenn Habeck und Baerbock jetzt noch in der Weltgeschichte herumreisen  ist es  „Feigheit vor dem Parlament und Flucht vor…,2024-12-03 16:40:38
674f367a5e8c5f1843d99a0d,RT @Steinhoefel: Das ist jetzt aber ein wirklich schwerer Schlag für diese - beste - Plattform. Die Antisemitin Sawsan Chebli und Dunja Hay…,2024-12-03 16:40:37
674f367a5e8c5f1843d99a0e,"RT @berlinerzeitung: Konfrontativ, weithin der Welt entrückt und mit heißer Luft aufgepumpt nimmt die #Außenministerin #China aufs Korn. Do…",2024-12-03 16:40:33
674f367a5e8c5f1843d99a0f,"RT @VoxxVielfalt: Ich kann meine Enttäuschung, meine Wut kaum in Worte fassen! Männer, die die Welt verbrennen, verhindern Abkommen zur Red…",2024-12-03 16:40:29
674f367a5e8c5f1843d99a10,RT @RolandTichy: Wenn Habeck und Baerbock jetzt noch in der Weltgeschichte herumreisen  ist es  „Feigheit vor dem Parlament und Flucht vor…,2024-12-03 16:40:27
674f367a5e8c5f1843d99a11,"RT @Nn58425019: @RGRAnwaelte Finde ich wirklich toll, dass du dich als Anwalt dafür einsetzt auf solche Missstände hinzuweisen. Hab schon l…",2024-12-03 16:40:27
674f367a5e8c5f1843d99a12,RT @ainyrockstar: Der Islam und die Zuwanderung aus islamischen Ländern ist die größte Bedrohung für die Freiheit und Sicherheit der westli…,2024-12-03 16:40:27
674f367a5e8c5f1843d99a13,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:40:26
674f367a5e8c5f1843d99a14,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:40:26
674f367a5e8c5f1843d99a15,"RT @MGGA2021h: Deutschland rettet die Welt. 

Ach ne, doch nicht.",2024-12-03 16:40:25
674f367a5e8c5f1843d99a16,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:40:22
674f367a5e8c5f1843d99a17,RT @jochen_mitschka: Dass Russland eine der besten Diplomaten-Kaderschmieden der Welt hat wusste ich bereits. Hier nun das Gleiche über Chi…,2024-12-03 16:40:18
674f367a5e8c5f1843d99a18,"RT @nikitheblogger: ARD-Moderator warnt vor den Lösungen von Elon Musk und Javier Milei.
Wollt ihr den wahren Grund dafür wissen? Die Philo…",2024-12-03 16:40:16
674f367a5e8c5f1843d99a19,"RT @DivineShad79372: @RZitelmann Sorry Dr. Zitelmann,  dann sind Sie als Links-Grün-Woker leidrt völlig disqualifiziert. 🤨

Wenn sie keine…",2024-12-03 16:40:07
674f367a5e8c5f1843d99a1a,RT @tourmas: Schon wieder unnütz um die halbe Welt mit den Regierungsflieger geflogen ? 🙄 Warum sollte man #Baerbock denn in #China  noch e…,2024-12-03 16:40:06
674f367a5e8c5f1843d99a1b,"Was zum Teufel geht denn in Süd Korea ab? Himmel. 

Quo Vadis Welt?",2024-12-03 16:40:06
674f367a5e8c5f1843d99a1c,"Ich liebe Polanski, ich liebe Diddy 
Doch niemanden liebe ich so sehr auf dieser Welt wie: https://t.co/uxoWEgsZHS",2024-12-03 16:40:05
674f367a5e8c5f1843d99a1d,"RT @AustriaSalzburg: 💜🤍 Salzburg und Saarbrücken 💙🖤
Gemeinsam gegen den Rest der Welt 🤝
Anlässlich der mehr als zehnjährigen Freundschaft h…",2024-12-03 16:40:04
674f367a5e8c5f1843d99a1e,"@JahnTeam Ich gratuliere dir dazu dass du in einem eigenen Haus auf dem Land wohnst, damit gehörst du schonmal zu den reichsten 10% der Welt.
Klasse dass du das damit zelebrierst diskriminierende Sprache zu verwenden, dich selbst umzubringen, die Natur zu zerstören, und rechts zu sein.",2024-12-03 16:40:04
674f367a5e8c5f1843d99a1f,"@krissnoose @Michaelmar68681 Ein Teil des Wahnsinns könnte enden, und zwar jener Teil, der Europa mit einem Atomkrieg bedroht. Dann schauen wir mal weiter, Trump ist kein Engel. Aber es gilt hierbei Prioritäten zu setzen, und kein Welt/Atomkrieg ist meine Priorität.",2024-12-03 16:40:00
674f367a5e8c5f1843d99a20,@grndmstrfesxh Ich hab eher den Verdacht in einer Welt voller Idioten so in etwa wie „ The Walking Dead“,2024-12-03 16:40:00
674f367a5e8c5f1843d99a21,"@TinasBunte_Welt und im Artikel steht Spanische Wirtschaft... Das ist der ganze Punkt.. und ich meine das ernst, ich finde das echt klasse das Spanien sich erholt und das wohl in den griff zu bekommen scheint. Und das sie in vielen Bereichen auch Vorreiter sind ist klasse 1/",2024-12-03 16:39:59
674f367a5e8c5f1843d99a22,RT @a_nnaschneider: Am 12. Dezember um 18:00 gibts wieder offene Welt-Feldschlacht mit meinen lieben @_donalphonso und Henryk Broder - be o…,2024-12-03 16:39:59
674f367a5e8c5f1843d99a23,"@welt Das ist doch eine wunderbare Idee um die Oppostion auszuschalten einfach das Kriegsrecht zu verhängen, um dann ungehindert als Diktator agieren zu können.Vorbild demnächst auch für Deutschland ?",2024-12-03 16:39:57
674f367a5e8c5f1843d99a24,"@apollo_news_de Habeck verbreitet seine irre Ideologie in der ganzen Welt, ohne darüber nachzudenken, welche Konsequenzen das haben kann.",2024-12-03 16:39:57
674f367a5e8c5f1843d99a25,"RT @Jochen_d_Rochen: Laut Welt-Reporter ist Trump = Hass und Hetze

Weidel fragt er dann, ob Trump in dieser Hinsicht ein Vorbild für sie s…",2024-12-03 16:39:57
674f367a5e8c5f1843d99a26,"@KompaLaw @WolfDesNordens Kann jemand mit Welt-Abo nachprüfen?
https://t.co/vd2LqbEr78",2024-12-03 16:39:52
674f367a5e8c5f1843d99a27,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:39:50
674f367a5e8c5f1843d99a28,"RT @a_nnaschneider: Einst war Twitter ein Tummelplatz linker Weltversteher und -erklärer, die Abweichler geächtet, die Shitstorms böse. Mit…",2024-12-03 16:39:50
674f367a5e8c5f1843d99a29,"RT @a_nnaschneider: Einst war Twitter ein Tummelplatz linker Weltversteher und -erklärer, die Abweichler geächtet, die Shitstorms böse. Mit…",2024-12-03 16:39:47
674f367a5e8c5f1843d99a2a,RT @PapkeGerhard: Hat sich Frau #Baerbock eigentlich jemals konkret für verfolgte Christen irgendwo auf der Welt engagiert?,2024-12-03 16:39:46
674f367a5e8c5f1843d99a2b,"RT @alexander_raue: Eben kam die Eilmeldung rein, dass #Südkorea das #Kriegsrecht verhängt hat. Offenbar steht der Krieg bevor und jetzt kr…",2024-12-03 16:39:45
674f367a5e8c5f1843d99a2c,"RT @susa7170: Einmal mehr unterstützt Nato-Partner #Türkei Islamisten mit dem Ziel, kurdische Selbstverwaltungen zu zerstören. Die von Erdo…",2024-12-03 16:39:43
674f367a5e8c5f1843d99a2d,@homer_ute92355 @welt Muss ich das verstehen?,2024-12-03 16:39:40
674f367a5e8c5f1843d99a2e,"@welt Warum sind viele der Täter überhaupt hier im Land? Wenn man die Nationalitäten in den Frauenhäusern mal anschaut. Warum hoffiert man den Islam, der mit Frauen so umgeht. Frau 'Aktivistin'.",2024-12-03 16:39:38
674f367a5e8c5f1843d99a2f,@welt Der gehört schon lange weg.,2024-12-03 16:39:34
674f367a5e8c5f1843d99a30,"RT @Cpt_Rook: Es sind nicht die Felsen, die den Lauf und den Charakter der Welt bestimmen, sondern die kleinen Steinchen und Körnchen.

- B…",2024-12-03 16:39:33
674f367a5e8c5f1843d99a31,"RT @iM_Clausewitz: @welt Das müssen die ""Gemeinsamkeiten"" mit den Grünen sein, von denen Merz sprach...😄",2024-12-03 16:39:33
674f367a5e8c5f1843d99a32,"#SPD im Visier: ""Sich im #Wahlkampf allein als Partei für soziale Wohltaten und den Spitzenkandidaten als #Friedenskanzler zu verkaufen, kann es doch wohl angesichts der dramatischen #Wirtschaftslage nicht sein"" @MEArbeitgeber-HGF Oliver Zander bei @noz_de https://t.co/QY7nX3SSvH",2024-12-03 16:39:31
674f367a5e8c5f1843d99a33,@welt Jeder wie er verdient!,2024-12-03 16:39:28
674f367a5e8c5f1843d99a34,RT @welt: „Grüne Wirtschaftspolitik hat uns im zweiten Jahr in Folge in eine Rezession geführt“ https://t.co/lM90crxBZG https://t.co/5C3QOK…,2024-12-03 16:39:28
674f367a5e8c5f1843d99a35,@welt im Paulanergarten !,2024-12-03 16:39:28
674f367a5e8c5f1843d99a36,"RT @KarlKorn1012658: Genau, lernt.POLITIKER bescheissen. Wir,die WELT, werden von BANDITEN  regiert."" Nie mehr ist jetzt "" Lest meine Tweet…",2024-12-03 16:39:27
674f367a5e8c5f1843d99a37,"@ulfposh @welt Ulf kennt sich mit den Mächtigen und Eliten des Elfenbeinturms dieser Welt aus.
Upps, Benko ist neuerdings ja eher unerwünscht...
https://t.co/EENlBchGvb",2024-12-03 16:39:25
674f367a5e8c5f1843d99a38,RT @RolandTichy: Wenn Habeck und Baerbock jetzt noch in der Weltgeschichte herumreisen  ist es  „Feigheit vor dem Parlament und Flucht vor…,2024-12-03 16:39:22
674f367a5e8c5f1843d99a39,"RT @a_nnaschneider: Einst war Twitter ein Tummelplatz linker Weltversteher und -erklärer, die Abweichler geächtet, die Shitstorms böse. Mit…",2024-12-03 16:39:22
674f367a5e8c5f1843d99a3a,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:39:21
674f367a5e8c5f1843d99a3b,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:39:20
674f367a5e8c5f1843d99a3c,Milei kürzt brachial bei Schulen &amp; Unis. Musk wird sicher dasselbe tun. Liberale hassen Bildung für alle. In ihrer Welt gibt's Bildung nur für Reiche &amp; der Pöbel darf wie im Amiland mit unzureichender Bildung drei Jobs nachjagen um was zu fressen zu haben... https://t.co/LRnsSzd1Bd,2024-12-03 16:39:19
674f367a5e8c5f1843d99a3d,"RT @EderKirsch: Die Hamburger Polizei startet Kampagne gegen „queerfeindliche Kriminalität“.
Zur Einordnung: Die dortige Staatsanwaltschaft…",2024-12-03 16:39:18
674f367a5e8c5f1843d99a3e,"@RZitelmann @ulfposh @JPBurgard Ich habe noch nie @ntvde angesehen, da ich mir von eben aus der Pubertät kommenden Jugendlichen nicht die #Welt erklären lasse.",2024-12-03 16:39:17
674f367a5e8c5f1843d99a3f,"RT @welt: Der große Jahresrückblick mit Don Alphonso, Anna Schneider und Henryk M. Broder https://t.co/OYE3TdbyfZ https://t.co/PIsYx5T8id",2024-12-03 16:39:15
674f367a5e8c5f1843d99a40,@welt as hinter der Überstunden-Zahl der Deutschen steckt https://t.co/pgaYzWoM64,2024-12-03 16:39:15
674f367a5e8c5f1843d99a41,@Georg_Pazderski Deutschland ist die Lachnummer in der Welt .,2024-12-03 16:39:14
674f367a5e8c5f1843d99a42,"@focusonline Die Sendung war unterirdisch. Ich weiß nicht, in welcher Welt die Diskutanten  Leben??",2024-12-03 16:39:14
674f367a5e8c5f1843d99a43,@welt warum sollte man für Kanacken und das Finanzamt noch arbeiten ? nichtmal die Steuern bleiben ja in Deutschland,2024-12-03 16:39:12
674f367a5e8c5f1843d99a44,RT @MartinGlasenapp: Al-Qaida oder der ISIS sind in Syrien unter dem Label HTS wieder für alle Welt sichtbar. Und es gibt wieder erste Vide…,2024-12-03 16:39:12
674f367a5e8c5f1843d99a45,"RT @ulfposh: Er nennt die Linke „Scheiße“, und meint damit auch das linke „Scheiß“-Bürgertum. Von einer Fernsehmoderatorin darauf angesproc…",2024-12-03 16:39:10
674f367a5e8c5f1843d99a46,RT @RolandTichy: Wenn Habeck und Baerbock jetzt noch in der Weltgeschichte herumreisen  ist es  „Feigheit vor dem Parlament und Flucht vor…,2024-12-03 16:39:08
674f367a5e8c5f1843d99a47,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:39:08
674f367a5e8c5f1843d99a48,"@E_Boeminghaus @chanole060675 Und wer ist die wirkliche Großmacht.? 
Sie haben die ganze Welt von sich abhängig gemacht,  dass es niemand mehr wagen kann, auch nur in Richtung China zu Husten",2024-12-03 16:39:05
674f367a5e8c5f1843d99a49,"RT @a_nnaschneider: ""Milei ist nicht populistisch,sondern populär.Die Kritiker von Milei sind Staatspopulisten und autoritäre Angsthasen,di…",2024-12-03 16:39:00
674f367a5e8c5f1843d99a4a,"RT @ZsoltWilhelm: Wie gefährlich ist Elon Musk?

Ich habe mit @marbelmango darüber gesprochen, wieso der reichste Mann der Welt Trump zum P…",2024-12-03 16:38:57
674f367a5e8c5f1843d99a4b,"Hört ihr das? Ich auch nicht. Die muslimische und die linksgerichtete Welt interessiert sich weder für Kurden, Jesiden, Iraner und Hindus. 
Für die geht keiner auf die Straße, keiner besetzt Universitäten oder zündet vor Botschaften Flaggen an.
#NoJewsNoNews https://t.co/mrQRieEiBA",2024-12-03 16:38:56
674f367a5e8c5f1843d99a4c,"RT @PantherCat61156: @welt Da muss man sicher auch nichts können, leisten oder verantworten, oder?",2024-12-03 16:38:52
674f367a5e8c5f1843d99a4d,"RT @wunderland79: Eigentlich ist man gar nicht so stark, aber die Welt lässt einem ja nichts anderes übrig.",2024-12-03 16:38:51
674f367a5e8c5f1843d99a4e,"RT @ulfposh: Schwarzgrün im Bund wäre das Ende der Union als Volkspartei. So einfach. 

Merz sieht Gemeinsamkeiten mit den Grünen https://t…",2024-12-03 16:38:51
674f367a5e8c5f1843d99a4f,"Der auffällige Eifer der Justiz bei „Politiker-Beleidigung“ via @welt

#armesDeutschland! Noch ein Rechtsstaat?
 https://t.co/9f96FOfA8E",2024-12-03 16:38:50
674f367a5e8c5f1843d99a50,"RT @KlausW_Pohlmann: „Die ganze Welt ist eine Schule, und alle Menschen sind in ihr durch den Umgang von Lernenden und Lehrenden vereinigt.…",2024-12-03 16:38:49
674f367a5e8c5f1843d99a51,"RT @a_nnaschneider: Einst war Twitter ein Tummelplatz linker Weltversteher und -erklärer, die Abweichler geächtet, die Shitstorms böse. Mit…",2024-12-03 16:38:49
674f367a5e8c5f1843d99a52,"@welt Da muss man sicher auch nichts können, leisten oder verantworten, oder?",2024-12-03 16:38:47
674f367a5e8c5f1843d99a53,"RT @ulfposh: Er nennt die Linke „Scheiße“, und meint damit auch das linke „Scheiß“-Bürgertum. Von einer Fernsehmoderatorin darauf angesproc…",2024-12-03 16:38:44
674f367a5e8c5f1843d99a54,"@focusonline Die ganze US Administration ist ein Skandal. Wie sollte es sonst möglich sein, dass die AIPEC dermassen ihre Finger in der Regierung haben. So lange das Problem nicht beseitigt wird gibt es keine , Chance für eine friedliche Welt",2024-12-03 16:38:44
674f367a5e8c5f1843d99a55,RT @welt: Südkoreas Präsident verhängt das Kriegsrecht https://t.co/omPS7KK8Qk https://t.co/iRC7CO1Isl,2024-12-03 16:38:43
674f367a5e8c5f1843d99a56,"@welt Die neurechten Lobbynutten verstrahler und fossiler Energien.
So verlogen wie Poschardt damals bei der Süddeutschen und Jens Spahn für ShitCero.

Spahn und Poschi in ihrer radikalen Rückwärtsgewandtheit nicht unterscheidbar von Taliban. https://t.co/4P1n4T4SFZ",2024-12-03 16:38:40
674f367a5e8c5f1843d99a57,"RT @ellamuempert: Das Landgericht in Essen hat harte Urteile gegen vier Jugendliche gefällt, die zwei ukrainische Nachwuchs-Basketballer am…",2024-12-03 16:38:40
674f367a5e8c5f1843d99a58,"RT @Muetze_On_Tour: Guten Morgen, Welt. Wir haben die Nacht in der Scheune von einem geschlossenen Schmiedemuseum verbracht. Heute erreiche…",2024-12-03 16:38:37
674f367a5e8c5f1843d99a59,"RT @nikitheblogger: ARD-Moderator warnt vor den Lösungen von Elon Musk und Javier Milei.
Wollt ihr den wahren Grund dafür wissen? Die Philo…",2024-12-03 16:38:37
674f367a5e8c5f1843d99a5a,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:38:33
674f367a5e8c5f1843d99a5b,"@GesGefluester @a_nnaschneider @ulfposh @welt Die Argentinier mögen ihn
https://t.co/6NvE4dl7tD",2024-12-03 16:38:27
674f367a5e8c5f1843d99a5c,"@welt 😂🙈 Die Welt mit ihrem blauen Haken 😂🙈

Beschämend! Und irgendwie ekelhaft, aber auch nicht neu!",2024-12-03 16:38:27
674f367a5e8c5f1843d99a5d,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:38:26
674f367a5e8c5f1843d99a5e,"RT @a_nnaschneider: ""Milei ist nicht populistisch,sondern populär.Die Kritiker von Milei sind Staatspopulisten und autoritäre Angsthasen,di…",2024-12-03 16:38:24
674f367a5e8c5f1843d99a5f,"@d1996_mike @welt So blind muss man erstmal sein, das man nicht sieht, das Biden da seine Finger im Spiel hat wie beim Corona Labor ""Unfall"" https://t.co/HfMmwJ8LWJ",2024-12-03 16:38:24
674f367a5e8c5f1843d99a60,RT @kripp_m: „Die Welt sieht danach anders aus!“ Der frühere deutsche Nato-General Harald Kujat hat erneut eindringlich vor der Lieferung v…,2024-12-03 16:38:20
674f367a5e8c5f1843d99a61,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:38:17
674f367a5e8c5f1843d99a62,"RT @linksgruenversi: 👇 REDEN WIR ÜBER ERFOLGE 👇
    👏👏 @Die_Gruenen 👏👏
Deutschland steigt zur drittgrößten Volkswirtschaft der Welt auf
-In…",2024-12-03 16:38:17
674f367a5e8c5f1843d99a63,"RT @KellerSaida: ""Der größte Fortschritt des Westens gegenüber der muslimischen Welt, ist der Status der Frau. Bei uns gehört sie dem Vater…",2024-12-03 16:38:14
674f367a5e8c5f1843d99a64,Ukraine: „Vergesst uns nicht!“ - Vatican News https://t.co/khx3Ebftut,2024-12-03 16:38:14
674f367a5e8c5f1843d99a65,"RT @KellerSaida: ""Der größte Fortschritt des Westens gegenüber der muslimischen Welt, ist der Status der Frau. Bei uns gehört sie dem Vater…",2024-12-03 16:38:12
674f367a5e8c5f1843d99a66,"RT @ulfposh: Schwarzgrün im Bund wäre das Ende der Union als Volkspartei. So einfach. 

Merz sieht Gemeinsamkeiten mit den Grünen https://t…",2024-12-03 16:38:11
674f367a5e8c5f1843d99a67,@welt Und er will trotzdem seine Brandmauer halten und wieder mit den Grünen koalieren. 😟 https://t.co/uf0ER5FZke,2024-12-03 16:38:09
674f367a5e8c5f1843d99a68,"@Reptile14k @welt Viele von uns waren über die Vorhaben des Tiefen Staates bereits VORINFORMIERT! Wir haben viel gelesen oder gesehen (wie z.B. ""The Anglo-Saxon Mission"" mit Bill Ryan, Jahr 2010). WIR WAREN VORGEWARNT! Das hat uns geholfen!",2024-12-03 16:38:09
674f367a5e8c5f1843d99a69,"RT @MaximalesD: In was für einer Gesellschaft leben wir eigentlich, dass unter einem Post in dem ich mich als Mann offen und deutlich GEGEN…",2024-12-03 16:38:08
674f367a5e8c5f1843d99a6a,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:38:05
674f367a5e8c5f1843d99a6b,"@madulana @DuezenTekkal Es kommt schlimmer! Daran gibt's keinen Zweifel. Der Traum von einem großen Kalifat spuckt immer noch in den Köpfen. Und genau genommen,würden diese gerne die gesamte Welt damit beglücken🤨",2024-12-03 16:38:05
674f367a5e8c5f1843d99a6c,"RT @nikitheblogger: ARD-Moderator warnt vor den Lösungen von Elon Musk und Javier Milei.
Wollt ihr den wahren Grund dafür wissen? Die Philo…",2024-12-03 16:38:03
674f367a5e8c5f1843d99a6d,"RT @Frollein_VogelV: soll, vor Gericht. Nicht für die Tat an der Australierin.

Da die bei ihr gesicherten DNA-Spuren zu spät analysiert un…",2024-12-03 16:38:01
674f367a5e8c5f1843d99a6e,"Unsere Legalizer haben Jahrzehnte der konsequenten Arbeit geopfert. Als ich mit Aktivismus begann, warst du vielleicht noch nicht einmal auf der Welt. Und nun? Werden wir in der Öffentlichkeit verjagt, mit Verboten überzogen, wie es selbst in der Illegalität nicht der Fall war.",2024-12-03 16:38:01
674f367a5e8c5f1843d99a6f,"RT @NibiFienchen: @welt #KKR lässt grüßen. 16 J. die Infrastruktur kaputtsparen, Kupferkabel verbauen, Abhängigkeit von Putin schaffen, Sol…",2024-12-03 16:37:57
674f367a5e8c5f1843d99a70,@welt VETTERNWIRTSCHAFT wirkt,2024-12-03 16:37:56
674f367a5e8c5f1843d99a71,RT @tourmas: Schon wieder unnütz um die halbe Welt mit den Regierungsflieger geflogen ? 🙄 Warum sollte man #Baerbock denn in #China  noch e…,2024-12-03 16:37:56
674f367a5e8c5f1843d99a72,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:37:55
674f367a5e8c5f1843d99a73,"RT @nikitheblogger: ARD-Moderator warnt vor den Lösungen von Elon Musk und Javier Milei.
Wollt ihr den wahren Grund dafür wissen? Die Philo…",2024-12-03 16:37:52
674f367a5e8c5f1843d99a74,"RT @a_nnaschneider: ""Milei ist nicht populistisch,sondern populär.Die Kritiker von Milei sind Staatspopulisten und autoritäre Angsthasen,di…",2024-12-03 16:37:49
674f367a5e8c5f1843d99a75,"RT @Freddy2805: Die AfD-Spitze will die Junge Alternative enger an die Partei binden, um Fehlverhalten von Mitgliedern besser sanktionieren…",2024-12-03 16:37:47
674f367a5e8c5f1843d99a76,RT @TichysEinblick: Eigentlich wollte Annalena Baerbock noch einmal so recht repräsentieren. Denn in Deutschland ist Wahlkampf und da mache…,2024-12-03 16:37:44
674f367a5e8c5f1843d99a77,"RT @RenateKleine: Guten Morgen 🎶🌺 wünsche allen einen schönen Start in die neue Woche. 🧡    
⭐️ Hoffnung ist selbst eine Art von Glück und…",2024-12-03 16:37:40
674f367a5e8c5f1843d99a78,RT @tech_for_future: Atomkraft hätte Deutschland nicht ~300 Mrd. Euro gespart. Tatsächlich hätten wir mit Laufzeitverlängerung und Neubaupr…,2024-12-03 16:37:38
674f367a5e8c5f1843d99a79,"Neues aus der Welt, 03.12. Edition https://t.co/PAFYMX1Mhw",2024-12-03 16:37:34
674f367a5e8c5f1843d99a7a,RT @_donalphonso: Die Statistik der Regierung ist das eine  - der reale Einkauf mit immensen Preissteigerungen seit 2020 das andere. Warum…,2024-12-03 16:37:32
674f367a5e8c5f1843d99a7b,"RT @UKRinDEU: „Glaubt Russland nicht, gebt Russland keine Plattform – weder Regimevertretern noch inoffiziellen Mitarbeitern. Denn sie lüge…",2024-12-03 16:37:27
674f367a5e8c5f1843d99a7c,"RT @Steinhoefel: „Wenn die Geiseln nicht vor dem 20. Januar 2025 freigelassen sind (...)  dann wird im Nahen Osten und für diejenigen, die…",2024-12-03 16:37:27
674f367a5e8c5f1843d99a7d,"RT @Leseerlaubnis: @moritzkoerner Ruhe auf den billigen Plätzen! 

Habeck hat sie mit Lügen konfrontiert, Lügen über ihn und seine Politik.…",2024-12-03 16:37:27
674f367a5e8c5f1843d99a7e,"@Done8118 @Dt_Aerzteblatt Nein, war es nie. Dass es ein absichtlich in die Welt gesetztes Virus gewesen sei, ist die Verschwörungsidee.",2024-12-03 16:37:26
674f367a5e8c5f1843d99a7f,"RT @Alice_Weidel: Das Papier der 17 Juristen gegen die #AfD hält keiner kritischen Prüfung stand.
Es ist offensichtlich keine unabhängige,…",2024-12-03 16:37:25
